week_end	pruid	prename	prfname	numtotal_atleast1dose	numtotal_partially	numtotal_fully	numtotal_onlyfully	numtotal_additional	numtotal_1additional	numtotal_2nd_additional	numtotal_recent_fullyoradditional	proptotal_atleast1dose	proptotal_partially	proptotal_fully	proptotal_onlyfully	proptotal_additional	proptotal_1additional	proptotal_2nd_additional	proptotal_recent_fullyoradditional	num18plus_atleast1dose	num18plus_partially	num18plus_fully	num18plus_onlyfully	num18plus_additional	num18plus_1additional	num18plus_2nd_additional	num18plus_recent_fullyoradditional	prop18plus_atleast1dose	prop18plus_partially	prop18plus_fully	prop18plus_onlyfully	prop18plus_additional	prop18plus_1additional	prop18plus_2nd_additional	prop18plus_recent_fullyoradditional	num5plus_atleast1dose	num5plus_partially	num5plus_fully	num5plus_onlyfully	num5plus_additional	num5plus_1additional	num5plus_2nd_additional	num5plus_recent_fullyoradditional	prop5plus_atleast1dose	prop5plus_partially	prop5plus_fully	prop5plus_onlyfully	prop5plus_additional	prop5plus_1additional	prop5plus_2nd_additional	prop5plus_recent_fullyoradditional	num12plus_atleast1dose	num12plus_partially	num12plus_fully	num12plus_onlyfully	num12plus_additional	num12plus_1additional	num12plus_2nd_additional	num12plus_recent_fullyoradditional	prop12plus_atleast1dose	prop12plus_partially	prop12plus_fully	prop12plus_onlyfully	prop12plus_additional	prop12plus_1additional	prop12plus_2nd_additional	prop12plus_recent_fullyoradditional
2022-02-06	62	Nunavut	Nunavut	32026	4765	27261	14231	13030	13030			79	11.8	67.3	35.1	32.2	32.2			24557	1642	22915	10659	12256	12256			94.6	6.3	88.3	41.1	47.2	47.2			31868	4745	27123	14172	12951	12951			87.5	13	74.5	38.9	35.6	35.6			28335	2166	26169	13218	12951	12951			92.7	7.1	85.6	43.2	42.4	42.4		
2022-02-13	1	Canada	Canada	32272674	1696767	30575907	13726574	16849333	16849333			82.9	4.4	78.5	35.3	43.3	43.3			28484814	778886	27705928	10947651	16758277	16758277			90.1	2.5	87.6	34.6	53	53			32266460	1693823	30572637	13724017	16848620	16848620			87.1	4.6	82.5	37	45.5	45.5			30653073	883056	29770017	12921451	16848566	16848566			89.8	2.6	87.2	37.8	49.3	49.3		
2022-02-13	10	Newfoundland and Labrador	Terre-Neuve-et-Labrador	496844	29592	467252	209998	257254	257254			94.5	5.6	88.8	39.9	48.9	48.9			436996	13230	423766	167311	256455	256455			99	3	96	37.9	58.1	58.1			496825	29576	467249	209995	257254	257254			98.1	5.8	92.3	41.5	50.8	50.8			468493	14628	453865	196611	257254	257254			98.9	3.1	95.8	41.5	54.3	54.3		
2022-02-13	11	Prince Edward Island	Île-du-Prince-Édouard	149094	9303	139791	70244	69547	69547			87.3	5.5	81.9	41.2	40.7	40.7			130875	4159	126716	57307	69409	69409			93.4	3	90.5	40.9	49.5	49.5			148797	9251	139546	70062	69484	69484			91.1	5.7	85.4	42.9	42.5	42.5			140708	4646	136062	66578	69484	69484			93	3.1	89.9	44	45.9	45.9		
2022-02-13	12	Nova Scotia	Nouvelle-Écosse	891327	58784	832543	347504	485039	485039			87.4	5.8	81.6	34.1	47.6	47.6			792636	27602	765034	281276	483758	483758			93.1	3.2	89.9	33.1	56.8	56.8			891321	58779	832542	347503	485039	485039			91.1	6	85.1	35.5	49.6	49.6			846519	30815	815704	330667	485037	485037			92.9	3.4	89.6	36.3	53.2	53.2		
2022-02-13	13	New Brunswick	Nouveau-Brunswick	695990	46135	649855	284870	364985	364985			85.7	5.7	80	35.1	44.9	44.9			619656	27011	592645	230417	362228	362228			92	4	88	34.2	53.8	53.8			695551	46030	649521	284715	364806	364806			89.3	5.9	83.4	36.6	46.9	46.9			663362	29329	634033	269227	364806	364806			91.7	4.1	87.6	37.2	50.4	50.4		
2022-02-13	24	Quebec	Québec	7368725	323969	7044756	3060385	3984371	3984371			84.7	3.7	81	35.2	45.8	45.8			6475654	138960	6336694	2357958	3978736	3978736			91.5	2	89.5	33.3	56.2	56.2			7368534	323778	7044756	3060385	3984371	3984371			89.1	3.9	85.1	37	48.2	48.2			6962472	161429	6801043	2816672	3984371	3984371			91.3	2.1	89.2	36.9	52.3	52.3		
2022-02-13	35	Ontario	Ontario	12457832	606602	11851230	5101369	6749861	6749861			82.5	4	78.4	33.8	44.7	44.7			11033710	280264	10753446	4020190	6733256	6733256			89.5	2.3	87.2	32.6	54.6	54.6			12454099	604582	11849517	5099712	6749805	6749805			86.5	4.2	82.3	35.4	46.9	46.9			11867421	316656	11550765	4800971	6749794	6749794			89.2	2.4	86.8	36.1	50.7	50.7		
2022-02-13	46	Manitoba	Manitoba	1147621	65952	1081669	519299	562370	562370			81.4	4.7	76.8	36.9	39.9	39.9			987777	21960	965817	405052	560765	560765			90	2	88	36.9	51.1	51.1			1147556	65899	1081657	519289	562368	562368			86.4	5	81.5	39.1	42.4	42.4			1074355	26236	1048119	485765	562354	562354			89.5	2.2	87.3	40.5	46.8	46.8		
2022-02-13	47	Saskatchewan	Saskatchewan	950782	57363	893419	426387	467032	467032			79.6	4.8	74.8	35.7	39.1	39.1			812772	29901	782871	320946	461925	461925			88.4	3.3	85.1	34.9	50.2	50.2			950327	57274	893053	426254	466799	466799			84.6	5.1	79.5	38	41.6	41.6			888506	34478	854028	387229	466799	466799			87.8	3.4	84.4	38.3	46.2	46.2		
2022-02-13	48	Alberta	Alberta	3535101	220362	3314739	1785280	1529459	1529459			77.8	4.9	73	39.3	33.7	33.7			3091630	110742	2980888	1456686	1524202	1524202			87	3.1	83.9	41	42.9	42.9			3534546	220062	3314484	1785027	1529457	1529457			82.5	5.1	77.3	41.7	35.7	35.7			3358194	124122	3234072	1704642	1529430	1529430			86.4	3.2	83.2	43.8	39.3	39.3		
2022-02-13	59	British Columbia	Colombie-Britannique	4475663	269908	4205755	1876035	2329720	2329720			84.1	5.1	79.1	35.3	43.8	43.8			4017081	121993	3895088	1615573	2279515	2279515			90.7	2.8	87.9	36.5	51.4	51.4			4475663	269908	4205755	1876035	2329720	2329720			87.8	5.3	82.5	36.8	45.7	45.7			4288008	136886	4151122	1821402	2329720	2329720			90.4	2.9	87.5	38.4	49.1	49.1		
2022-02-13	60	Yukon	Yukon	36458	2379	34079	15209	18870	18870			82.9	5.4	77.5	34.6	42.9	42.9			32092	846	31246	12684	18562	18562			90.1	2.4	87.7	35.6	52.1	52.1			36339	2342	33997	15164	18833	18833			87.1	5.6	81.5	36.3	45.1	45.1			34360	972	33388	14555	18833	18833			89.7	2.5	87.1	38	49.2	49.2		
2022-02-13	61	Northwest Territories	Territoires du Nord-Ouest	34893	1975	32918	15797	17121	17121			80	4.5	75.5	36.2	39.3	39.3			29314	658	28656	11982	16674	16674			87.5	2	85.5	35.7	49.7	49.7			34717	1920	32797	15741	17056	17056			84.7	4.7	80.1	38.4	41.6	41.6			32247	804	31443	14387	17056	17056			87.2	2.2	85	38.9	46.1	46.1		
2022-02-13	62	Nunavut	Nunavut	32344	4443	27901	14197	13704	13704			79.8	11	68.8	35	33.8	33.8			24621	1560	23061	10269	12792	12792			94.9	6	88.9	39.6	49.3	49.3			32185	4422	27763	14135	13628	13628			88.4	12.1	76.2	38.8	37.4	37.4			28428	2055	26373	12745	13628	13628			93	6.7	86.3	41.7	44.6	44.6		
2022-02-20	1	Canada	Canada	32326019	1575748	30750271	13506397	17243874	17243874			83	4	79	34.7	44.3	44.3			28520218	764771	27755447	10685439	17070008	17070008			90.2	2.4	87.8	33.8	54	54			32319757	1572896	30746861	13503727	17243134	17243134			87.2	4.2	83	36.5	46.5	46.5			30694852	865347	29829505	12586463	17243042	17243042			89.9	2.5	87.4	36.9	50.5	50.5		
2022-02-20	10	Newfoundland and Labrador	Terre-Neuve-et-Labrador	497446	26820	470626	201203	269423	269423			94.6	5.1	89.5	38.3	51.2	51.2			437438	13130	424308	155703	268605	268605			>=99	3	96.1	35.3	60.8	60.8			497428	26805	470623	201200	269423	269423			98.2	5.3	92.9	39.7	53.2	53.2			468959	14469	454490	185068	269422	269422			>=99	3.1	96	39.1	56.9	56.9		
2022-02-20	11	Prince Edward Island	Île-du-Prince-Édouard	149323	8409	140914	67632	73282	73282			87.5	4.9	82.6	39.6	42.9	42.9			131037	4109	126928	53795	73133	73133			93.5	2.9	90.6	38.4	52.2	52.2			149012	8357	140655	67435	73220	73220			91.2	5.1	86.1	41.3	44.8	44.8			140881	4558	136323	63103	73220	73220			93.1	3	90.1	41.7	48.4	48.4		
2022-02-20	12	Nova Scotia	Nouvelle-Écosse	895864	56050	839814	343281	496533	496533			87.9	5.5	82.4	33.7	48.7	48.7			790569	28866	761703	269759	491944	491944			92.9	3.4	89.5	31.7	57.8	57.8			895864	56050	839814	343281	496533	496533			91.6	5.7	85.9	35.1	50.8	50.8			849282	31649	817633	321105	496528	496528			93.2	3.5	89.8	35.3	54.5	54.5		
2022-02-20	13	New Brunswick	Nouveau-Brunswick	696764	44042	652722	279357	373365	373365			85.8	5.4	80.4	34.4	46	46			620246	26780	593466	225050	368416	368416			92.1	4	88.2	33.4	54.7	54.7			696312	43939	652373	279199	373174	373174			89.4	5.6	83.8	35.9	47.9	47.9			663986	29090	634896	261722	373174	373174			91.8	4	87.8	36.2	51.6	51.6		
2022-02-20	24	Quebec	Québec	7374683	295969	7078714	3002706	4076008	4076008			84.8	3.4	81.4	34.5	46.9	46.9			6479622	135436	6344186	2281252	4062934	4062934			91.5	1.9	89.6	32.2	57.4	57.4			7374492	295783	7078709	3002706	4076003	4076003			89.1	3.6	85.6	36.3	49.3	49.3			6966662	156699	6809963	2733960	4076003	4076003			91.4	2.1	89.3	35.9	53.5	53.5		
2022-02-20	35	Ontario	Ontario	12477223	566890	11910333	5032491	6877842	6877842			82.6	3.8	78.8	33.3	45.5	45.5			11049571	272216	10777355	3957004	6820351	6820351			89.6	2.2	87.4	32.1	55.3	55.3			12473487	564936	11908551	5030765	6877786	6877786			86.7	3.9	82.7	34.9	47.8	47.8			11883808	307695	11576113	4698347	6877766	6877766			89.3	2.3	87	35.3	51.7	51.7		
2022-02-20	46	Manitoba	Manitoba	1149474	59852	1089622	517755	571867	571867			81.6	4.2	77.3	36.7	40.6	40.6			988827	21535	967292	397513	569779	569779			90.1	2	88.2	36.2	51.9	51.9			1149411	59800	1089611	517746	571865	571865			86.6	4.5	82.1	39	43.1	43.1			1075474	25678	1049796	477948	571848	571848			89.6	2.1	87.4	39.8	47.6	47.6		
2022-02-20	47	Saskatchewan	Saskatchewan	951500	55923	895577	422814	472763	472763			79.6	4.7	75	35.4	39.6	39.6			813123	29661	783462	318082	465380	465380			88.4	3.2	85.2	34.6	50.6	50.6			951039	55836	895203	422677	472526	472526			84.7	5	79.7	37.6	42.1	42.1			888945	34176	854769	382243	472526	472526			87.9	3.4	84.5	37.8	46.7	46.7		
2022-02-20	48	Alberta	Alberta	3539255	209445	3329810	1779454	1550356	1550356			77.9	4.6	73.3	39.2	34.1	34.1			3093851	109938	2983913	1439908	1544005	1544005			87.1	3.1	84	40.5	43.5	43.5			3538689	209152	3329537	1779183	1550354	1550354			82.6	4.9	77.7	41.5	36.2	36.2			3360716	123194	3237522	1687198	1550324	1550324			86.4	3.2	83.3	43.4	39.9	39.9		
2022-02-20	59	British Columbia	Colombie-Britannique	4490516	244252	4246264	1814440	2431824	2431824			84.4	4.6	79.8	34.1	45.7	45.7			4029838	120144	3909694	1552800	2356894	2356894			90.9	2.7	88.2	35	53.2	53.2			4490516	244252	4246264	1814440	2431824	2431824			88.1	4.8	83.3	35.6	47.7	47.7			4300985	134428	4166557	1734734	2431823	2431823			90.7	2.8	87.8	36.6	51.3	51.3		
2022-02-20	60	Yukon	Yukon	36489	2105	34384	15169	19215	19215			83	4.8	78.2	34.5	43.7	43.7			32111	815	31296	12543	18753	18753			90.1	2.3	87.9	35.2	52.6	52.6			36372	2074	34298	15122	19176	19176			87.2	5	82.2	36.2	46	46			34383	931	33452	14276	19176	19176			89.7	2.4	87.3	37.3	50	50		
2022-02-20	61	Northwest Territories	Territoires du Nord-Ouest	34930	1843	33087	15770	17317	17317			80.1	4.2	75.9	36.2	39.7	39.7			29316	626	28690	11914	16776	16776			87.5	1.9	85.6	35.5	50.1	50.1			34742	1784	32958	15707	17251	17251			84.8	4.4	80.4	38.3	42.1	42.1			32254	775	31479	14228	17251	17251			87.2	2.1	85.1	38.5	46.6	46.6		
2022-02-20	62	Nunavut	Nunavut	32552	4148	28404	14325	14079	14079			80.3	10.2	70.1	35.3	34.7	34.7			24669	1515	23154	10116	13038	13038			95.1	5.8	89.2	39	50.2	50.2			32393	4128	28265	14266	13999	13999			89	11.3	77.6	39.2	38.4	38.4			28517	2005	26512	12531	13981	13981			93.3	6.6	86.7	41	45.7	45.7		
2022-02-27	1	Canada	Canada	32353093	1498894	30854199	13357964	17496235	17496235			83.1	3.9	79.3	34.3	44.9	44.9			28541343	752984	27788359	10533755	17254604	17254604			90.3	2.4	87.9	33.3	54.6	54.6			32346883	1496169	30850714	13355216	17495498	17495498			87.3	4	83.3	36	47.2	47.2			30716637	851329	29865308	12369923	17495385	17495385			90	2.5	87.5	36.2	51.2	51.2		
2022-02-27	10	Newfoundland and Labrador	Terre-Neuve-et-Labrador	497920	23926	473994	188460	285534	285534			94.7	4.5	90.1	35.8	54.3	54.3			437808	12977	424831	140153	284678	284678			>=99	2.9	96.2	31.7	64.5	64.5			497901	23910	473991	188457	285534	285534			98.3	4.7	93.6	37.2	56.4	56.4			469321	14256	455065	169533	285532	285532			>=99	3	96.1	35.8	60.3	60.3		
2022-02-27	11	Prince Edward Island	Île-du-Prince-Édouard	149493	8288	141205	64776	76429	76429			87.6	4.9	82.7	37.9	44.8	44.8			131181	4089	127092	51168	75924	75924			93.6	2.9	90.7	36.5	54.2	54.2			149177	8235	140942	64576	76366	76366			91.3	5	86.3	39.5	46.8	46.8			141029	4526	136503	60137	76366	76366			93.2	3	90.2	39.7	50.5	50.5		
2022-02-27	12	Nova Scotia	Nouvelle-Écosse	896522	53404	843118	341426	501692	501692			87.9	5.2	82.7	33.5	49.2	49.2			790910	28747	762163	265786	496377	496377			92.9	3.4	89.6	31.2	58.3	58.3			896522	53404	843118	341426	501692	501692			91.7	5.5	86.2	34.9	51.3	51.3			849661	31493	818168	316483	501685	501685			93.3	3.5	89.8	34.7	55.1	55.1		
2022-02-27	13	New Brunswick	Nouveau-Brunswick	697360	42396	654964	277004	377960	377960			85.9	5.2	80.7	34.1	46.5	46.5			620706	26649	594057	222318	371739	371739			92.2	4	88.2	33	55.2	55.2			696901	42293	654608	276854	377754	377754			89.5	5.4	84.1	35.6	48.5	48.5			664495	28939	635556	257802	377754	377754			91.9	4	87.9	35.6	52.2	52.2		
2022-02-27	24	Quebec	Québec	7378905	278808	7100097	2952619	4147478	4147478			84.9	3.2	81.7	34	47.7	47.7			6482926	132413	6350513	2231394	4119119	4119119			91.6	1.9	89.7	31.5	58.2	58.2			7378722	278625	7100097	2952619	4147478	4147478			89.2	3.4	85.8	35.7	50.1	50.1			6970148	152881	6817267	2669789	4147478	4147478			91.4	2	89.4	35	54.4	54.4		
2022-02-27	35	Ontario	Ontario	12489709	541719	11947990	4978938	6969052	6969052			82.7	3.6	79.1	33	46.1	46.1			11060055	266386	10793669	3921481	6872188	6872188			89.7	2.2	87.5	31.8	55.7	55.7			12486011	539877	11946134	4977137	6968997	6968997			86.7	3.8	83	34.6	48.4	48.4			11894464	301128	11593336	4624369	6968967	6968967			89.4	2.3	87.1	34.7	52.4	52.4		
2022-02-27	46	Manitoba	Manitoba	1150490	56497	1093993	516860	577133	577133			81.6	4	77.6	36.7	41	41			989544	21215	968329	393522	574807	574807			90.2	1.9	88.3	35.9	52.4	52.4			1150428	56446	1093982	516851	577131	577131			86.6	4.3	82.4	38.9	43.5	43.5			1076216	25295	1050921	473811	577110	577110			89.6	2.1	87.5	39.5	48.1	48.1		
2022-02-27	47	Saskatchewan	Saskatchewan	952111	54376	897735	420507	477228	477228			79.7	4.6	75.1	35.2	39.9	39.9			813450	29490	783960	316118	467842	467842			88.5	3.2	85.3	34.4	50.9	50.9			951648	54290	897358	420368	476990	476990			84.8	4.8	79.9	37.4	42.5	42.5			889345	33930	855415	378425	476990	476990			87.9	3.4	84.6	37.4	47.2	47.2		
2022-02-27	48	Alberta	Alberta	3541971	201427	3340544	1777496	1563048	1563048			78	4.4	73.5	39.1	34.4	34.4			3095296	109491	2985805	1429580	1556225	1556225			87.1	3.1	84	40.2	43.8	43.8			3541401	201138	3340263	1777217	1563046	1563046			82.6	4.7	77.9	41.5	36.5	36.5			3362317	122664	3239653	1676640	1563013	1563013			86.5	3.2	83.3	43.1	40.2	40.2		
2022-02-27	59	British Columbia	Colombie-Britannique	4494515	230382	4264133	1794559	2469574	2469574			84.5	4.3	80.2	33.7	46.4	46.4			4033310	118588	3914722	1527904	2386818	2386818			91	2.7	88.4	34.5	53.9	53.9			4494515	230382	4264133	1794559	2469574	2469574			88.2	4.5	83.7	35.2	48.5	48.5			4304427	132545	4171882	1702310	2469572	2469572			90.7	2.8	87.9	35.9	52.1	52.1		
2022-02-27	60	Yukon	Yukon	36501	1889	34612	15271	19341	19341			83	4.3	78.7	34.7	44	44			32137	799	31338	12495	18843	18843			90.2	2.2	88	35.1	52.9	52.9			36408	1865	34543	15229	19314	19314			87.3	4.5	82.8	36.5	46.3	46.3			34406	910	33496	14182	19314	19314			89.8	2.4	87.4	37	50.4	50.4		
2022-02-27	61	Northwest Territories	Territoires du Nord-Ouest	34961	1744	33217	15746	17471	17471			80.2	4	76.2	36.1	40.1	40.1			29331	622	28709	11832	16877	16877			87.5	1.9	85.7	35.3	50.4	50.4			34776	1685	33091	15686	17405	17405			84.9	4.1	80.8	38.3	42.5	42.5			32268	764	31504	14099	17405	17405			87.2	2.1	85.2	38.1	47.1	47.1		
2022-02-27	62	Nunavut	Nunavut	32635	4038	28597	14302	14295	14295			80.5	10	70.6	35.3	35.3	35.3			24689	1518	23171	10004	13167	13167			95.1	5.8	89.3	38.5	50.7	50.7			32473	4019	28454	14237	14217	14217			89.2	11	78.1	39.1	39	39			28540	1998	26542	12343	14199	14199			93.4	6.5	86.8	40.4	46.5	46.5		
2022-03-06	1	Canada	Canada	32372812	1447544	30925268	13274562	17650706	17650706			83.2	3.7	79.4	34.1	45.3	45.3			28558248	741962	27816286	10444912	17371374	17371374			90.3	2.3	88	33	54.9	54.9			32366505	1444873	30921632	13271663	17649969	17649969			87.4	3.9	83.5	35.8	47.6	47.6			30733741	838598	29895143	12245315	17649828	17649828			90	2.5	87.6	35.9	51.7	51.7		
2022-03-06	10	Newfoundland and Labrador	Terre-Neuve-et-Labrador	498102	23146	474956	188452	286504	286504			94.7	4.4	90.3	35.8	54.5	54.5			437902	12907	424995	139347	285648	285648			>=99	2.9	96.3	31.6	64.7	64.7			498084	23131	474953	188449	286504	286504			98.3	4.6	93.8	37.2	56.6	56.6			469441	14159	455282	168782	286500	286500			>=99	3	96.1	35.6	60.5	60.5		
2022-03-06	11	Prince Edward Island	Île-du-Prince-Édouard	149605	7874	141731	64179	77552	77552			87.6	4.6	83	37.6	45.4	45.4			131266	4048	127218	50426	76792	76792			93.7	2.9	90.8	36	54.8	54.8			149291	7823	141468	63976	77492	77492			91.4	4.8	86.6	39.2	47.4	47.4			141107	4471	136636	59144	77492	77492			93.2	3	90.3	39.1	51.2	51.2		
2022-03-06	12	Nova Scotia	Nouvelle-Écosse	896923	52040	844883	338800	506083	506083			88	5.1	82.9	33.2	49.6	49.6			791186	28622	762564	262337	500227	500227			93	3.4	89.6	30.8	58.8	58.8			896923	52040	844883	338800	506083	506083			91.7	5.3	86.4	34.6	51.7	51.7			849962	31306	818656	312580	506076	506076			93.3	3.4	89.9	34.3	55.6	55.6		
2022-03-06	13	New Brunswick	Nouveau-Brunswick	697697	41435	656262	275336	380926	380926			85.9	5.1	80.8	33.9	46.9	46.9			621058	26534	594524	220652	373872	373872			92.3	3.9	88.3	32.8	55.5	55.5			697237	41332	655905	275180	380725	380725			89.6	5.3	84.2	35.3	48.9	48.9			664829	28830	635999	255274	380725	380725			91.9	4	87.9	35.3	52.6	52.6		
2022-03-06	24	Quebec	Québec	7381662	268612	7113050	2921582	4191468	4191468			84.9	3.1	81.8	33.6	48.2	48.2			6486037	128981	6357056	2203652	4153404	4153404			91.6	1.8	89.8	31.1	58.7	58.7			7381479	268429	7113050	2921582	4191468	4191468			89.2	3.2	86	35.3	50.7	50.7			6973212	148904	6824308	2632860	4191448	4191448			91.5	2	89.5	34.5	55	55		
2022-03-06	35	Ontario	Ontario	12498492	521679	11976813	4947594	7029219	7029219			82.7	3.5	79.3	32.7	46.5	46.5			11067639	261572	10806067	3894337	6911730	6911730			89.7	2.1	87.6	31.6	56	56			12494773	519917	11974856	4945693	7029163	7029163			86.8	3.6	83.2	34.4	48.8	48.8			11902048	295715	11606333	4577214	7029119	7029119			89.4	2.2	87.2	34.4	52.8	52.8		
2022-03-06	46	Manitoba	Manitoba	1151502	53861	1097641	516544	581097	581097			81.7	3.8	77.9	36.7	41.2	41.2			990268	20865	969403	390794	578609	578609			90.3	1.9	88.4	35.6	52.7	52.7			1151437	53806	1097631	516536	581095	581095			86.7	4.1	82.7	38.9	43.8	43.8			1076962	24893	1052069	470982	581087	581087			89.7	2.1	87.6	39.2	48.4	48.4		
2022-03-06	47	Saskatchewan	Saskatchewan	952703	53420	899283	419198	480085	480085			79.7	4.5	75.3	35.1	40.2	40.2			813763	29099	784664	314953	469711	469711			88.5	3.2	85.3	34.2	51.1	51.1			952179	53297	898882	419033	479849	479849			84.8	4.7	80.1	37.3	42.7	42.7			889706	33497	856209	376360	479849	479849			88	3.3	84.7	37.2	47.4	47.4		
2022-03-06	48	Alberta	Alberta	3543997	195832	3348165	1775629	1572536	1572536			78	4.3	73.7	39.1	34.6	34.6			3096446	109079	2987367	1422013	1565354	1565354			87.1	3.1	84.1	40	44.1	44.1			3543422	195553	3347869	1775335	1572534	1572534			82.7	4.6	78.1	41.4	36.7	36.7			3363648	122090	3241558	1669061	1572497	1572497			86.5	3.1	83.4	42.9	40.4	40.4		
2022-03-06	59	British Columbia	Colombie-Britannique	4497944	222232	4275712	1781881	2493831	2493831			84.6	4.2	80.4	33.5	46.9	46.9			4036511	117369	3919142	1512205	2406937	2406937			91.1	2.6	88.5	34.1	54.3	54.3			4497944	222232	4275712	1781881	2493831	2493831			88.3	4.4	83.9	35	48.9	48.9			4307603	131141	4176462	1682633	2493829	2493829			90.8	2.8	88	35.5	52.6	52.6		
2022-03-06	60	Yukon	Yukon	36491	1785	34706	15235	19471	19471			83	4.1	78.9	34.7	44.3	44.3			32129	791	31338	12416	18922	18922			90.2	2.2	88	34.9	53.1	53.1			36398	1763	34635	15193	19442	19442			87.2	4.2	83	36.4	46.6	46.6			34392	898	33494	14052	19442	19442			89.8	2.3	87.4	36.7	50.7	50.7		
2022-03-06	61	Northwest Territories	Territoires du Nord-Ouest	34961	1744	33217	15746	17471	17471			80.2	4	76.2	36.1	40.1	40.1			29331	622	28709	11832	16877	16877			87.5	1.9	85.7	35.3	50.4	50.4			34776	1685	33091	15686	17405	17405			84.9	4.1	80.8	38.3	42.5	42.5			32268	764	31504	14099	17405	17405			87.2	2.1	85.2	38.1	47.1	47.1		
2022-03-06	62	Nunavut	Nunavut	32733	3884	28849	14386	14463	14463			80.8	9.6	71.2	35.5	35.7	35.7			24712	1473	23239	9948	13291	13291			95.2	5.7	89.5	38.3	51.2	51.2			32562	3865	28697	14319	14378	14378			89.4	10.6	78.8	39.3	39.5	39.5			28563	1930	26633	12274	14359	14359			93.5	6.3	87.1	40.2	47	47		
2022-03-13	1	Canada	Canada	32389720	1398252	30991468	13223091	17768377	17768377			83.2	3.6	79.6	34	45.6	45.6			28573280	732648	27840632	10377384	17463248	17463248			90.4	2.3	88.1	32.8	55.2	55.2			32382863	1395550	30987313	13219886	17767427	17767427			87.4	3.8	83.6	35.7	48	48			30748780	827630	29921150	12153982	17767168	17767168			90.1	2.4	87.6	35.6	52	52		
2022-03-13	10	Newfoundland and Labrador	Terre-Neuve-et-Labrador	498283	22227	476056	187965	288091	288091			94.7	4.2	90.5	35.7	54.8	54.8			438025	12791	425234	138010	287224	287224			>=99	2.9	96.3	31.3	65.1	65.1			498264	22211	476053	187962	288091	288091			98.4	4.4	94	37.1	56.9	56.9			469561	13999	455562	167476	288086	288086			>=99	3	96.2	35.4	60.8	60.8		
2022-03-13	11	Prince Edward Island	Île-du-Prince-Édouard	149721	7078	142643	64060	78583	78583			87.7	4.1	83.6	37.5	46	46			131357	4026	127331	49721	77610	77610			93.8	2.9	90.9	35.5	55.4	55.4			149410	7029	142381	63860	78521	78521			91.5	4.3	87.2	39.1	48.1	48.1			141208	4433	136775	58254	78521	78521			93.3	2.9	90.4	38.5	51.9	51.9		
2022-03-13	12	Nova Scotia	Nouvelle-Écosse	897207	50844	846363	338684	507679	507679			88	5	83	33.2	49.8	49.8			791367	28527	762840	261167	501673	501673			93	3.4	89.6	30.7	58.9	58.9			897207	50844	846363	338684	507679	507679			91.7	5.2	86.5	34.6	51.9	51.9			850151	31178	818973	311299	507674	507674			93.3	3.4	89.9	34.2	55.7	55.7		
2022-03-13	13	New Brunswick	Nouveau-Brunswick	697944	40722	657222	274336	382886	382886			85.9	5	80.9	33.8	47.1	47.1			621343	26478	594865	219508	375357	375357			92.3	3.9	88.4	32.6	55.8	55.8			697486	40615	656871	274186	382685	382685			89.6	5.2	84.4	35.2	49.2	49.2			665120	28778	636342	253657	382685	382685			91.9	4	88	35.1	52.9	52.9		
2022-03-13	24	Quebec	Québec	7383840	258341	7125499	2906646	4218853	4218853			84.9	3	81.9	33.4	48.5	48.5			6488158	125192	6362966	2187732	4175234	4175234			91.7	1.8	89.9	30.9	59	59			7383104	258042	7125062	2906399	4218663	4218663			89.2	3.1	86.1	35.1	51	51			6975375	144657	6830718	2612165	4218553	4218553			91.5	1.9	89.6	34.3	55.3	55.3		
2022-03-13	35	Ontario	Ontario	12506368	503742	12002626	4925213	7077413	7077413			82.8	3.3	79.4	32.6	46.8	46.8			11074745	257696	10817049	3870812	6946237	6946237			89.8	2.1	87.7	31.4	56.3	56.3			12502652	502063	12000589	4923262	7077327	7077327			86.9	3.5	83.4	34.2	49.2	49.2			11908941	291345	11617596	4540335	7077261	7077261			89.5	2.2	87.3	34.1	53.2	53.2		
2022-03-13	46	Manitoba	Manitoba	1152121	51807	1100314	515957	584357	584357			81.8	3.7	78.1	36.6	41.5	41.5			990936	20589	970347	388664	581683	581683			90.3	1.9	88.4	35.4	53	53			1152059	51756	1100303	515948	584355	584355			86.8	3.9	82.9	38.9	44	44			1077587	24599	1052988	468643	584345	584345			89.7	2	87.7	39	48.7	48.7		
2022-03-13	47	Saskatchewan	Saskatchewan	953033	52817	900216	418444	481772	481772			79.8	4.4	75.3	35	40.3	40.3			813942	28994	784948	314116	470832	470832			88.5	3.2	85.4	34.2	51.2	51.2			952504	52695	899809	418276	481533	481533			84.8	4.7	80.1	37.3	42.9	42.9			889904	33361	856543	375010	481533	481533			88	3.3	84.7	37.1	47.6	47.6		
